id,definition,duration,publishedAt,channelId,channelTitle,snippet.thumbnails.default.url,snippet.title,statistics.commentCount,statistics.dislikeCount,likeCount,statistics.viewCount,Channel_country,channel_description,channel_localized.description,channel_localized.title,channel_publishedAt,channel_thumbnails.default.url,channel_title,channel_commentCount,channel_subscriberCount,channel_videoCount,channel_viewCount
fvJgnRLSGug,hd,PT12M45S,2017-04-27T08:11:40.000Z,UCg5LjzSV0GqSjXJXERkW1FA,Jeet Selal Aesthetics,https://i.ytimg.com/vi/fvJgnRLSGug/default.jpg,NATURAL BODYBUILDING -BENEFITS (नेचुरल बॉडीबिल्डिंग के 6 फायदे),396,31,1986,20673,AU,"This is Jeet Selal a fitness trainer certified from fitness Australia and sports nutrition expert helping all of you my Desi and non-Desi people out there to achieve your fitness and life goals. 

I don’t claim any lame promises such as I’ll get you shredded in 6 weeks or something similar to that, however I claim that I’ll make you a healthy and a better person in your life because fitness isn’t just about having big muscles or six pack abs, its way beyond that!!","This is Jeet Selal a fitness trainer certified from fitness Australia and sports nutrition expert helping all of you my Desi and non-Desi people out there to achieve your fitness and life goals. 

I don’t claim any lame promises such as I’ll get you shredded in 6 weeks or something similar to that, however I claim that I’ll make you a healthy and a better person in your life because fitness isn’t just about having big muscles or six pack abs, its way beyond that!!",Jeet Selal Aesthetics,2016-01-25T06:58:06.000Z,https://yt3.ggpht.com/-nxAixa7bDPA/AAAAAAAAAAI/AAAAAAAAAAA/5wRHk71w4eQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Jeet Selal Aesthetics,0,168803,95,6198538
HLbtr5fSE2I,hd,PT3M37S,2017-02-24T21:30:00.000Z,UCkr3eJAh7YqvCQsSzULULbg,ANIMAL,https://i.ytimg.com/vi/HLbtr5fSE2I/default.jpg,DON'T MAKE ME ANGRY ● Bodybuilding Motivation,24,64,421,110179,IT,"Bobybuilding Motivation for everyone! 
Animal Bodybuilding Motivation, Animal Workout, training, muscles, back, chest, biceps, legs to become the Beast!","Bobybuilding Motivation for everyone! 
Animal Bodybuilding Motivation, Animal Workout, training, muscles, back, chest, biceps, legs to become the Beast!",ANIMAL,2015-11-12T16:10:07.000Z,https://yt3.ggpht.com/-sn9k77mIEdQ/AAAAAAAAAAI/AAAAAAAAAAA/cHXnizarLSo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,ANIMAL,0,9143,31,3028219
xZ5sBV9yxik,hd,PT5M16S,2017-03-05T17:16:10.000Z,UCo4qjS5NordyjVIMKJlVVbQ,NickVisionMotivation,https://i.ytimg.com/vi/xZ5sBV9yxik/default.jpg,Dallas McCarver - NEW BREED MASS MONSTER - Bodybuilding Motivation,162,58,1963,177065,0,Bodybuilding motivation. Bringing you epic videos every week that will always keep you motivated!,Bodybuilding motivation. Bringing you epic videos every week that will always keep you motivated!,NickVisionMotivation,2014-05-14T18:17:32.000Z,https://yt3.ggpht.com/-NJNl1Yk4g9s/AAAAAAAAAAI/AAAAAAAAAAA/mZSqqZ-ptJQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,NickVisionMotivation,0,51566,81,15794016
Bo0-ALABh8M,hd,PT3M8S,2017-02-10T23:00:01.000Z,UCH7IZhznY_65jJkiHPV48NA,THE MAGNUM,https://i.ytimg.com/vi/Bo0-ALABh8M/default.jpg,5 Most Unusual Bodybuilders In The World,5,7,18,4837,US,"Informative, intriguing and interesting information. Our goal is to present you with the best quality top 5 list videos on YouTube, so please subscribe so you will never miss a video from us. Whether it’s crazy, creepy, funny, shocking or mysterious, we cover a wide range of topics to keep you wanting to watch more.","Informative, intriguing and interesting information. Our goal is to present you with the best quality top 5 list videos on YouTube, so please subscribe so you will never miss a video from us. Whether it’s crazy, creepy, funny, shocking or mysterious, we cover a wide range of topics to keep you wanting to watch more.",THE MAGNUM,2016-10-06T16:52:26.000Z,https://yt3.ggpht.com/-mVTTPcugEYc/AAAAAAAAAAI/AAAAAAAAAAA/VozlFrUFP7M/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,THE MAGNUM,0,19213,46,8541061
R4TR9LISCHc,hd,PT2M36S,2017-02-05T13:55:27.000Z,UCw6Accu-I0mQtdQrg4LDTUA,NEVER GIVE UP,https://i.ytimg.com/vi/R4TR9LISCHc/default.jpg,Lazar Angelov - Comeback  (1 Year Transformation) | Bodybuilding Motivation,45,47,491,68143,PL,"BODYBUILDING MOTIVATION
   [][][]------------------------[][][]","BODYBUILDING MOTIVATION
   [][][]------------------------[][][]",NEVER GIVE UP,2013-04-07T20:13:55.000Z,https://yt3.ggpht.com/-ZGQUR5CVQ1I/AAAAAAAAAAI/AAAAAAAAAAA/GQ1fdnxbMJY/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,NEVER GIVE UP,0,47227,88,19084039
WVgn4SqB1LE,hd,PT3M33S,2017-05-09T01:34:33.000Z,UCTr_gu-YeZFrEpGwvZNSk9Q,BEAST MODE MOTIVATION,https://i.ytimg.com/vi/WVgn4SqB1LE/default.jpg,Bodybuilding Motivation BELIEVE,0,7,117,9871,0,SUBSCRIBE FOR NEW BODYBUILDING VIDEO WEEKLY.. BELIEVE TO ACHIEVE!!,SUBSCRIBE FOR NEW BODYBUILDING VIDEO WEEKLY.. BELIEVE TO ACHIEVE!!,BEAST MODE MOTIVATION,2016-11-29T15:29:31.000Z,https://yt3.ggpht.com/-w40q5rtbDPg/AAAAAAAAAAI/AAAAAAAAAAA/kIw1NAKSxiE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,BEAST MODE MOTIVATION,0,862,19,166306
Y3wu7AXaUL8,sd,PT4M2S,2017-04-07T15:00:05.000Z,UCZcrrn88bozb4i-jPNuzUYg,PK Motivation,https://i.ytimg.com/vi/Y3wu7AXaUL8/default.jpg,Bodybuilding Motivation - BATTLE OF THE MIND 2017,3,12,174,25677,0,0,0,PK Motivation,2015-01-23T10:44:00.000Z,https://yt3.ggpht.com/-SyXtKLe3cZU/AAAAAAAAAAI/AAAAAAAAAAA/QI78I24XuW8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,PK Motivation,0,4715,272,1705272
ZDKJJzkDDd4,hd,PT22M46S,2017-04-17T15:00:04.000Z,UCRwUbpPiiCKv2CDlXEal4Gw,Felipe Franco,https://i.ytimg.com/vi/ZDKJJzkDDd4/default.jpg,Bodybuilding e MMA (FT. Lucas Mineiro e Caio Franco),350,142,9967,120076,BR,Canal Oficial do Felipe Franco,Canal Oficial do Felipe Franco,Felipe Franco,2014-08-04T22:21:30.000Z,https://yt3.ggpht.com/-KezNl4AKoF0/AAAAAAAAAAI/AAAAAAAAAAA/ltKCRs1CnsA/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Felipe Franco,0,869645,206,56325553
Fuj-Mbdg6rE,hd,PT4M6S,2017-03-24T15:00:01.000Z,UCZcrrn88bozb4i-jPNuzUYg,PK Motivation,https://i.ytimg.com/vi/Fuj-Mbdg6rE/default.jpg,Bodybuilding Motivation - NO LIMITATIONS 2017,3,16,270,33654,0,0,0,PK Motivation,2015-01-23T10:44:00.000Z,https://yt3.ggpht.com/-SyXtKLe3cZU/AAAAAAAAAAI/AAAAAAAAAAA/QI78I24XuW8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,PK Motivation,0,4715,272,1705272
dar0A67-g40,hd,PT1M18S,2017-01-12T16:53:27.000Z,UCUOf2zm42BLfn7fshhNG0Pw,News 21 TV,https://i.ytimg.com/vi/dar0A67-g40/default.jpg,"He Bullies Bodybuilders Online, Until They Demand He Shows A Photo Of Himself And Transform Him",0,,,7671,US,"Welcome to the channel ""News 21 TV"" is a collection of some of the unique video and video of some of the unique facts funny and dichannel there is also a strange thing grotesque and there is also a collection of some of the video incident strange but true all of which are summarized in a set strange video that includes sport bizarre and strange people and there are also interesting things related to the most bizarre and scary No videos of sightings of strange sightings for more details please visit 
https://www.youtube.com/channel/UCUOf2zm42BLfn7fshhNG0Pw","Welcome to the channel ""News 21 TV"" is a collection of some of the unique video and video of some of the unique facts funny and dichannel there is also a strange thing grotesque and there is also a collection of some of the video incident strange but true all of which are summarized in a set strange video that includes sport bizarre and strange people and there are also interesting things related to the most bizarre and scary No videos of sightings of strange sightings for more details please visit 
https://www.youtube.com/channel/UCUOf2zm42BLfn7fshhNG0Pw",News 21 TV,2016-04-23T12:53:21.000Z,https://yt3.ggpht.com/-WhDbl2JmNUQ/AAAAAAAAAAI/AAAAAAAAAAA/F-aogfdsVBw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,News 21 TV,0,0,55,396965
ncJNZHTyJJc,hd,PT32M24S,2017-02-15T17:05:57.000Z,UCZ6ADlaYfjmINyrnKyNRcZQ,Zac Aynsley,https://i.ytimg.com/vi/ncJNZHTyJJc/default.jpg,Classic Bodybuilding Training - Shoulders and Arms with Liam Kelly,41,7,278,7422,0,0,0,Zac Aynsley,2011-02-11T17:41:51.000Z,https://yt3.ggpht.com/-CiKqVU8azKU/AAAAAAAAAAI/AAAAAAAAAAA/r44uYi7WTxA/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Zac Aynsley,74,31888,82,2217265
6at4gqzD_uQ,hd,PT4M23S,2017-01-05T23:35:41.000Z,UCw6Accu-I0mQtdQrg4LDTUA,NEVER GIVE UP,https://i.ytimg.com/vi/6at4gqzD_uQ/default.jpg,Jay Cutler - The Best Mr. Olympia Champion | Bodybuilding Motivation,202,403,1541,354538,PL,"BODYBUILDING MOTIVATION
   [][][]------------------------[][][]","BODYBUILDING MOTIVATION
   [][][]------------------------[][][]",NEVER GIVE UP,2013-04-07T20:13:55.000Z,https://yt3.ggpht.com/-ZGQUR5CVQ1I/AAAAAAAAAAI/AAAAAAAAAAA/GQ1fdnxbMJY/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,NEVER GIVE UP,0,47227,88,19084039
yIGN5XG7Oq0,hd,PT9M34S,2017-02-28T13:29:52.000Z,UCh1A78CgTpYeijYLvpNIAUQ,Tarun Gill,https://i.ytimg.com/vi/yIGN5XG7Oq0/default.jpg,Why no money in bodybuilding,134,38,1016,17117,IN,"Tarun Gill is an internationally certified Fitness Nutritionist and Advanced Personal trainer, helping millions get fit and healthy. Having worked in major Fortune 100 companies including IBM, GE, MetLife, HSBC, as a Marketing and Communications professional, he realised his true calling is fitness.

A Graduate in History from St.Stephens College and a Masters Diploma holder in English Journalism from Indian Institute of Mass Communications (IIMC), Tarun has been a fitness writer for over ten years. His uncanny skill of making complicated fitness programs into something uniquely simple has been appreciated by over 1 lac of his followers on social media. 

Creator of successful YouTube fitness channel, co-owner of a food supplement company, founder of TG Connect, an event based platform to recognize under privileged and needy athletes, Brand Ambassador of IndiGo airlines for their fit to fly campaign and the Founder/Editor of India’s first free fitness magazine Aesthetic Indian.","Tarun Gill is an internationally certified Fitness Nutritionist and Advanced Personal trainer, helping millions get fit and healthy. Having worked in major Fortune 100 companies including IBM, GE, MetLife, HSBC, as a Marketing and Communications professional, he realised his true calling is fitness.

A Graduate in History from St.Stephens College and a Masters Diploma holder in English Journalism from Indian Institute of Mass Communications (IIMC), Tarun has been a fitness writer for over ten years. His uncanny skill of making complicated fitness programs into something uniquely simple has been appreciated by over 1 lac of his followers on social media. 

Creator of successful YouTube fitness channel, co-owner of a food supplement company, founder of TG Connect, an event based platform to recognize under privileged and needy athletes, Brand Ambassador of IndiGo airlines for their fit to fly campaign and the Founder/Editor of India’s first free fitness magazine Aesthetic Indian.",Tarun Gill,2015-07-31T06:22:56.000Z,https://yt3.ggpht.com/-0Ccf8VR9AzI/AAAAAAAAAAI/AAAAAAAAAAA/U6mxlpajRG0/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Tarun Gill,0,318478,670,37988979
RCDCQtELMCw,hd,PT4M51S,2017-01-22T16:08:44.000Z,UCo4qjS5NordyjVIMKJlVVbQ,NickVisionMotivation,https://i.ytimg.com/vi/RCDCQtELMCw/default.jpg,Phil Heath - SHOCK THE WORLD - Bodybuilding Motivation,196,160,4133,455954,0,Bodybuilding motivation. Bringing you epic videos every week that will always keep you motivated!,Bodybuilding motivation. Bringing you epic videos every week that will always keep you motivated!,NickVisionMotivation,2014-05-14T18:17:32.000Z,https://yt3.ggpht.com/-NJNl1Yk4g9s/AAAAAAAAAAI/AAAAAAAAAAA/mZSqqZ-ptJQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,NickVisionMotivation,0,51566,81,15794016
KIOxnOyMMac,hd,PT3M13S,2017-03-05T04:26:44.000Z,UCgckQHCVWVBExVMhOdWbLeQ,EastLabsTV,https://i.ytimg.com/vi/KIOxnOyMMac/default.jpg,2017 Arnold Classic Amateur USA Bodybuilding OVERALL Paul POLOCZEK,3,2,46,6711,SK,"http://www.eastlabs.sk
http://www.ObchodRonnie.sk

Videoklipy, ktoré vznikli vďaka spolupráci portálu o fitness a kulturistike EastLabs a obchodu s doplnkami výživy ObchodRonnie.sk (predaj proteínov, kreatínov, gainerov, anabolizantov atď.)","http://www.eastlabs.sk
http://www.ObchodRonnie.sk

Videoklipy, ktoré vznikli vďaka spolupráci portálu o fitness a kulturistike EastLabs a obchodu s doplnkami výživy ObchodRonnie.sk (predaj proteínov, kreatínov, gainerov, anabolizantov atď.)",EastLabsTV,2011-05-05T16:05:03.000Z,https://yt3.ggpht.com/-CNeK8yWRxws/AAAAAAAAAAI/AAAAAAAAAAA/LpqD_wrYgx4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,EastLabsTV,4,0,4387,12141341
jkkrOGviXhc,hd,PT10M6S,2017-04-07T18:43:32.000Z,UCStBh-4jGS4AHDQIKckXrFQ,HARDGAINER CREW,https://i.ytimg.com/vi/jkkrOGviXhc/default.jpg,BODYBUILDER CRASHEN DIE FIBO!!!,467,316,6312,231342,DE,"wir sind die HARDGAINER CREW 
ein herz für bodybuilder","wir sind die HARDGAINER CREW 
ein herz für bodybuilder",HARDGAINER CREW,2016-03-17T16:46:25.000Z,https://yt3.ggpht.com/-MKkg3taEtdA/AAAAAAAAAAI/AAAAAAAAAAA/Mcx0jwDoRkQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,HARDGAINER CREW,0,108626,53,11376601
9sA3_g1TupA,hd,PT4M59S,2017-04-09T12:44:50.000Z,UCaj0kAOTeSdwhtGpUGWGOOw,Gunjan Raj Giri,https://i.ytimg.com/vi/9sA3_g1TupA/default.jpg,६औ हिमालय पुरुष शारीरिक सुगठन 6th Mr Himalaya Bodybuilding Championship Nepal 2017,,2,14,3031,NP,Gunjan Raj Giri,Gunjan Raj Giri,Gunjan Raj Giri,2015-01-26T03:30:22.000Z,https://yt3.ggpht.com/-QIVs8Oj2RHg/AAAAAAAAAAI/AAAAAAAAAAA/iXNoqLR6Rsc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Gunjan Raj Giri,0,0,59,49042
RLToADR6-Cc,hd,PT4M14S,2017-04-02T17:12:53.000Z,UCo4qjS5NordyjVIMKJlVVbQ,NickVisionMotivation,https://i.ytimg.com/vi/RLToADR6-Cc/default.jpg,Bodybuilding Motivation - Time For ARM DAY 2.0,60,30,1240,66706,0,Bodybuilding motivation. Bringing you epic videos every week that will always keep you motivated!,Bodybuilding motivation. Bringing you epic videos every week that will always keep you motivated!,NickVisionMotivation,2014-05-14T18:17:32.000Z,https://yt3.ggpht.com/-NJNl1Yk4g9s/AAAAAAAAAAI/AAAAAAAAAAA/mZSqqZ-ptJQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,NickVisionMotivation,0,51566,81,15794016
plvIIpkTVdE,hd,PT11M8S,2017-02-21T00:42:34.000Z,UC-DnBn8Z9PaYuGF5nXA8Rfg,Diabetic Aesthetics,https://i.ytimg.com/vi/plvIIpkTVdE/default.jpg,EPIC 1 Year Transformation | Teen Bodybuilder,64,4,139,2049,0,"Type 1 Diabetic for 16 years, Celiac Disease, college student and bodybuilding... Doesn't sound like that's possible right? Well my name is Aseel Soueid and I make it all perfectly work well together. If you're looking for results, advice, help, motivation and inspiration, then you've found the perfect channel. I encourage you all to subscribe and follow me through my journey as I battle all of the restrictions in my life!","Type 1 Diabetic for 16 years, Celiac Disease, college student and bodybuilding... Doesn't sound like that's possible right? Well my name is Aseel Soueid and I make it all perfectly work well together. If you're looking for results, advice, help, motivation and inspiration, then you've found the perfect channel. I encourage you all to subscribe and follow me through my journey as I battle all of the restrictions in my life!",Diabetic Aesthetics,2014-01-24T22:06:12.000Z,https://yt3.ggpht.com/-nSOcJCSvpB4/AAAAAAAAAAI/AAAAAAAAAAA/dhy79bs38T0/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Diabetic Aesthetics,0,5991,311,592687
9PHzw6gMlVI,hd,PT5M17S,2017-01-04T15:46:00.000Z,UC97k3hlbE-1rVN8y56zyEEA,Bodybuilding.com,https://i.ytimg.com/vi/9PHzw6gMlVI/default.jpg,Control | IFBB Pro Evan Centopani's Bodybuilding Motivation,66,19,884,35461,US,"We are Bodybuilding.com. Your transformation is our passion. We are your personal trainer, your nutritionist, your supplement expert, your lifting partner, your support group. We provide the technology, tools and products you need to burn fat, build muscle and become your best self.

We Help Our Visitors Reach Their Health, Fitness And Appearance Goals Through Information, Motivation, And Supplementation.","We are Bodybuilding.com. Your transformation is our passion. We are your personal trainer, your nutritionist, your supplement expert, your lifting partner, your support group. We provide the technology, tools and products you need to burn fat, build muscle and become your best self.

We Help Our Visitors Reach Their Health, Fitness And Appearance Goals Through Information, Motivation, And Supplementation.",Bodybuilding.com,2009-02-02T22:57:42.000Z,https://yt3.ggpht.com/-_lgYMhdenXw/AAAAAAAAAAI/AAAAAAAAAAA/5nB9vktGh6U/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Bodybuilding.com,156,1718272,1823,254146686
l2jdow2sEu4,hd,PT5M26S,2017-04-07T14:16:55.000Z,UCEr4irFkzHnhPt0uG8lOpug,Nick's Strength and Power,https://i.ytimg.com/vi/l2jdow2sEu4/default.jpg,Darth Vader was actually a Bodybuilder?,263,25,1196,51721,US,"Official channel of Nick's Strength and Power.
-This is a Bodybuilding and Powerlifting channel. 
-I am a natural NPC Bodybuilder, and Powerlifter. 
-Sponsored by BPI Sports.- BPI Discount Code- NICKM
-Email - NicksStrengthandPower@gmail.com

* I DO NOT check my Youtube Inbox, please use my above email address if you want to contact me ^^^^*
*ANY other channel using my image or videos is unauthorized and fake. This is the ONLY channel run and operated by me..*
**Please do not message/email me with anything unprofessional or non-business related, If you're a fan that wants to contact me, Tweet me and I'll be sure to reply.**

*All social media verified and operated by ME:
-Twitter-@Dank_Nick
-Instagram- @NicksStrengthPower
-Facebook- @OfficialNickMiller
-Youtube.com/TheDankNick","Official channel of Nick's Strength and Power.
-This is a Bodybuilding and Powerlifting channel. 
-I am a natural NPC Bodybuilder, and Powerlifter. 
-Sponsored by BPI Sports.- BPI Discount Code- NICKM
-Email - NicksStrengthandPower@gmail.com

* I DO NOT check my Youtube Inbox, please use my above email address if you want to contact me ^^^^*
*ANY other channel using my image or videos is unauthorized and fake. This is the ONLY channel run and operated by me..*
**Please do not message/email me with anything unprofessional or non-business related, If you're a fan that wants to contact me, Tweet me and I'll be sure to reply.**

*All social media verified and operated by ME:
-Twitter-@Dank_Nick
-Instagram- @NicksStrengthPower
-Facebook- @OfficialNickMiller
-Youtube.com/TheDankNick",Nick's Strength and Power,2012-02-17T19:02:33.000Z,https://yt3.ggpht.com/-Nsf9Sn6dN30/AAAAAAAAAAI/AAAAAAAAAAA/4R0yrIaOqhg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Nick's Strength and Power,8,62560,834,29519845
gL6bPVvkoJo,hd,PT1M26S,2017-03-11T11:54:57.000Z,UCiys-ndczGeh_re88O3ChVA,FLEX INDIA,https://i.ytimg.com/vi/gL6bPVvkoJo/default.jpg,"Youngest Indian Female BodyBuilder Europa Bhowmik Free Posing, 10th Mr. India 2017 | Flex India",35,19,645,86191,0,0,0,FLEX INDIA,2016-11-03T18:18:19.000Z,https://yt3.ggpht.com/-6ZTS_0MzWYE/AAAAAAAAAAI/AAAAAAAAAAA/gY6-_wViG2k/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,FLEX INDIA,0,5884,136,1519436
YnWtN1LXo3I,hd,PT10M21S,2017-03-10T17:10:11.000Z,UC0ahC64OhIAS11TJX9Ig86A,STRENGTH WARS,https://i.ytimg.com/vi/YnWtN1LXo3I/default.jpg,Bodybuilder VS Powerlifting World Champion - STRENGTH WARS 2k17 #2,1160,275,10022,347805,0,"STRENGTH WARS: Bodybuilding, Powerlifting, Strongmen, Weightlifting, CrossFit, Calisthenics or Street Workout - we all share the same passion. STRENGTH WARS bringing you insane strength battles facing the athletes with all kinds of disciplines like deadlifts, squats, bench press, pull ups, dips, keg lifts, prowlers. Let the wars begin - Bodybuilder VS Calisthenics VS Powerlifter VS Weightlifter VS Strongman VS Street Workout VS Powerbuilder!","STRENGTH WARS: Bodybuilding, Powerlifting, Strongmen, Weightlifting, CrossFit, Calisthenics or Street Workout - we all share the same passion. STRENGTH WARS bringing you insane strength battles facing the athletes with all kinds of disciplines like deadlifts, squats, bench press, pull ups, dips, keg lifts, prowlers. Let the wars begin - Bodybuilder VS Calisthenics VS Powerlifter VS Weightlifter VS Strongman VS Street Workout VS Powerbuilder!",STRENGTH WARS,2012-08-04T22:08:17.000Z,https://yt3.ggpht.com/-6S7ipqyhYg4/AAAAAAAAAAI/AAAAAAAAAAA/VL9sk5vNZYs/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,STRENGTH WARS,27,868340,83,124741256
S4FofuEANz0,hd,PT34M23S,2017-03-09T21:09:46.000Z,UCPxVNqP-az7ocVcQQBnGBcA,NickCoekaerts Motivation,https://i.ytimg.com/vi/S4FofuEANz0/default.jpg,Best Bodybuilding Motivation 2017,17,34,503,83708,BE,"Best Motivation video's for the Gym. im trying to inspire people !!!!
 
Subscribe and hit that notification button to be the first persone who can see my daily videos.","Best Motivation video's for the Gym. im trying to inspire people !!!!
 
Subscribe and hit that notification button to be the first persone who can see my daily videos.",NickCoekaerts Motivation,2013-03-09T09:00:53.000Z,https://yt3.ggpht.com/-tf9--SmRp_w/AAAAAAAAAAI/AAAAAAAAAAA/nWTVE496Qnk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,NickCoekaerts Motivation,0,5981,237,2014486
v1jVolyqvBE,sd,PT3M40S,2017-01-23T13:52:52.000Z,UC9wm3xE4Vk87KyUOHthvYhw,VSS production,https://i.ytimg.com/vi/v1jVolyqvBE/default.jpg,ALL Indian Top 70 GUJJAR ( गुर्जर) Boys Bodybuilding Photage video with mp3 song,41,75,970,150375,0,"Helo friends this is my new channel vss production 
Plz Like video n share and
SUBSCRIBE THIS CHANNEL
For Technical video, tutorial video..","Helo friends this is my new channel vss production 
Plz Like video n share and
SUBSCRIBE THIS CHANNEL
For Technical video, tutorial video..",VSS production,2017-01-09T18:49:01.000Z,https://yt3.ggpht.com/-8_OL-ZlHTws/AAAAAAAAAAI/AAAAAAAAAAA/2PnvSbLn3-c/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,VSS production,0,1054,19,230612
